ID,Address,City,State,oneline,zipcode,lat,lon
478,3857 W 111th St,Chicago,IL,"3857 W 111th St, Chicago, IL",60655,41.691244168692,-87.717973147844
479,9401 S Oakley Ave,Chicago,IL,"9401 S Oakley Ave, Chicago, IL",60643,41.722738959017,-87.67960356668
480,3020 W 108th St,Chicago,IL,"3020 W 108th St, Chicago, IL",60655,41.697155936174,-87.696641395038
481,2407 W 111th St,Chicago,IL,"2407 W 111th St, Chicago, IL",60655,41.691723885562,-87.68126191315
482,1865 W Montvale Ave,Chicago,IL,"1865 W Montvale Ave, Chicago, IL",60643,41.689482927487,-87.669277201829
483,1744 W Pryor,Chicago,IL,"1744 W Pryor, Chicago, IL",60643,41.692604106015,-87.667202779264
484,9241 S Leavitt St,Chicago,IL,"9241 S Leavitt St, Chicago, IL",60643,41.725057569624,-87.677259972433
485,3857 W 111th St,Chicago,IL,"3857 W 111th St, Chicago, IL",60655,41.691244168692,-87.717973147844
486,10835 S Pulaski Rd,Chicago,IL,"10835 S Pulaski Rd, Chicago, IL",60655,41.695892330372,-87.720440622647
487,9625 S Longwood Dr,Chicago,IL,"9625 S Longwood Dr, Chicago, IL",60643,41.718829952558,-87.668999700624
488,2320 W 113th Pl,Chicago,IL,"2320 W 113th Pl, Chicago, IL",60643,41.687184401566,-87.679255260215
489,11314 S Spaulding Ave,Chicago,IL,"11314 S Spaulding Ave, Chicago, IL",60655,41.687691817883,-87.703197875747
490,10835 S Pulaski Rd,Chicago,IL,"10835 S Pulaski Rd, Chicago, IL",60655,41.695892330372,-87.720440622647
491,11320 S Western Ave,Chicago,IL,"11320 S Western Ave, Chicago, IL",60643,41.68790957531,-87.681107199676
492,10841 S Homan Ave,Chicago,IL,"10841 S Homan Ave, Chicago, IL",60655,41.696219522041,-87.705861757372
493,9848 S Winchester Ave,Chicago,IL,"9848 S Winchester Ave, Chicago, IL",60643,41.714756331592,-87.670648741905
494,1865 W Montvale Ave,Chicago,IL,"1865 W Montvale Ave, Chicago, IL",60643,41.689482927487,-87.669277201829
495,11314 S Spaulding Ave,Chicago,IL,"11314 S Spaulding Ave, Chicago, IL",60655,41.687691817883,-87.703197875747
496,10015 S Leavitt St,Chicago,IL,"10015 S Leavitt St, Chicago, IL",60643,41.711613862918,-87.676857984622
497,10749 S Artesian Ave,Chicago,IL,"10749 S Artesian Ave, Chicago, IL",60655,41.698185605871,-87.68255761804
498,10841 S Homan Ave,Chicago,IL,"10841 S Homan Ave, Chicago, IL",60655,41.696219522041,-87.705861757372
499,9241 S Leavitt St,Chicago,IL,"9241 S Leavitt St, Chicago, IL",60643,41.725057569624,-87.677259972433
500,10525 S Western Ave,Chicago,IL,"10525 S Western Ave, Chicago, IL",60643,41.702258703819,-87.681411118004
501,1750 W 103rd St,Chicago,IL,"1750 W 103rd St, Chicago, IL",60643,41.706688004856,-87.666338436314
502,10354 S Charles St,Chicago,IL,"10354 S Charles St, Chicago, IL",60643,41.705465373154,-87.658179977186
503,3020 W 108th St,Chicago,IL,"3020 W 108th St, Chicago, IL",60655,41.697155936174,-87.696641395038
504,10841 S Homan Ave,Chicago,IL,"10841 S Homan Ave, Chicago, IL",60655,41.696219522041,-87.705861757372
505,2350 W 110th Pl,Chicago,IL,"2350 W 110th Pl, Chicago, IL",60643,41.69301290837,-87.680194466652
506,11320 S Western Ave,Chicago,IL,"11320 S Western Ave, Chicago, IL",60643,41.68790957531,-87.681107199676
507,11010 S Kedzie Ave,Chicago,IL,"11010 S Kedzie Ave, Chicago, IL",60655,41.693205413986,-87.700960004196
508,2617 W 105th St,Chicago,IL,"2617 W 105th St, Chicago, IL",60655,41.7026303063,-87.68678471845
509,10525 S Western Ave,Chicago,IL,"10525 S Western Ave, Chicago, IL",60643,41.702258703819,-87.681411118004
510,9848 S Winchester Ave,Chicago,IL,"9848 S Winchester Ave, Chicago, IL",60643,41.714756331592,-87.670648741905
511,4747 S Marshfield Ave,Chicago,IL,"4747 S Marshfield Ave, Chicago, IL",60609,41.807727296317,-87.666086726944
512,4747 S Marshfield Ave,Chicago,IL,"4747 S Marshfield Ave, Chicago, IL",60609,41.807727296317,-87.666086726944
513,5030 S Bishop St,Chicago,IL,"5030 S Bishop St, Chicago, IL",60609,41.802625771809,-87.661241174824
514,1301 W 52nd St,Chicago,IL,"1301 W 52nd St, Chicago, IL",60609,41.799534865706,-87.657519607223
515,1000 W 52nd St,Chicago,IL,"1000 W 52nd St, Chicago, IL",60615,41.800936453698,-87.600458907557
516,1000 W 52nd St,Chicago,IL,"1000 W 52nd St, Chicago, IL",60615,41.800936453698,-87.600458907557
517,5701 S Shields Ave,Chicago,IL,"5701 S Shields Ave, Chicago, IL",60621,41.790806216041,-87.633982141546
518,6201 S Stewart Ave,Chicago,IL,"6201 S Stewart Ave, Chicago, IL",60621,41.782481137456,-87.635035254902
519,55 E Garfield Bv,Chicago,IL,"55 E Garfield Bv, Chicago, IL",60637,41.794283842086,-87.623899144587
520,5740 S Michigan Ave,Chicago,IL,"5740 S Michigan Ave, Chicago, IL",60637,41.790311937372,-87.622428074235
521,6253 S Michigan Ave,Chicago,IL,"6253 S Michigan Ave, Chicago, IL",60637,41.780889751935,-87.622027666357
522,6620 S M L King Jr Dr,Chicago,IL,"6620 S M L King Jr Dr, Chicago, IL",60637,41.774837663323,-87.615570592404
523,5325 S Cottage Grove,Chicago,IL,"5325 S Cottage Grove, Chicago, IL",60615,41.798139801878,-87.606230099407
524,550 E 50th Pl,Chicago,IL,"550 E 50th Pl, Chicago, IL",60615,41.803143867639,-87.611796846695
525,6020 S Langley Ave,Chicago,IL,"6020 S Langley Ave, Chicago, IL",60637,41.785607031794,-87.60860815264
526,6020 S Langley Ave,Chicago,IL,"6020 S Langley Ave, Chicago, IL",60637,41.785607031794,-87.60860815264
527,6200 S Drexel,Chicago,IL,"6200 S Drexel, Chicago, IL",60637,41.782208833328,-87.60442269387
528,1210 E 62nd St,Chicago,IL,"1210 E 62nd St, Chicago, IL",60637,41.78240040313,-87.596110614204
529,6657 S Kimbark Ave,Chicago,IL,"6657 S Kimbark Ave, Chicago, IL",60637,41.774037040087,-87.594434132778
530,6360 S Minerva Ave,Chicago,IL,"6360 S Minerva Ave, Chicago, IL",60637,41.778600180437,-87.59660213602
531,6650 S Ellis Ave,Chicago,IL,"6650 S Ellis Ave, Chicago, IL",60637,41.774081305861,-87.600996976326
532,6543 S Champlain Ave,Chicago,IL,"6543 S Champlain Ave, Chicago, IL",60637,41.775927714201,-87.609400689124
533,4250 S Princeton Ave,Chicago,IL,"4250 S Princeton Ave, Chicago, IL",60609,41.817042750515,-87.63364926198
534,11250 S Ada St,Chicago,IL,"11250 S Ada St, Chicago, IL",NA,NA,NA
535,11401 S Vincennes Ave,Chicago,IL,"11401 S Vincennes Ave, Chicago, IL",60643,41.686621107584,-87.666545933045
536,1250 W 119th St,Chicago,IL,"1250 W 119th St, Chicago, IL",60643,41.677712021894,-87.653192076085
537,11710 S Morgan St,Chicago,IL,"11710 S Morgan St, Chicago, IL",60643,41.680694928856,-87.646950998549
538,11717 S Halsted St,Chicago,IL,"11717 S Halsted St, Chicago, IL",60628,41.681384328858,-87.641951664461
539,344 W 119th St,Chicago,IL,"344 W 119th St, Chicago, IL",60628,41.677986786257,-87.631362977046
540,1120 W 122nd St,Chicago,IL,"1120 W 122nd St, Chicago, IL",60643,41.672290478581,-87.650045906882
541,9306 S Halsted St,Chicago,IL,"9306 S Halsted St, Chicago, IL",60620,41.724727319759,-87.643383630071
542,10330 S Elizabeth St,Chicago,IL,"10330 S Elizabeth St, Chicago, IL",60643,41.706220333485,-87.653731462165
543,10540 S Morgan St,Chicago,IL,"10540 S Morgan St, Chicago, IL",60643,41.702658957559,-87.647641237045
544,10436 S Wallace St,Chicago,IL,"10436 S Wallace St, Chicago, IL",60628,41.704476613105,-87.637980312185
545,240 W 104th St,Chicago,IL,"240 W 104th St, Chicago, IL",60628,41.705323051612,-87.629227725476
546,1460 W 112th St,Chicago,IL,"1460 W 112th St, Chicago, IL",60643,41.690450306496,-87.658620286164
547,10946 S Lowe Ave,Chicago,IL,"10946 S Lowe Ave, Chicago, IL",60628,41.695184601905,-87.638909407879
548,11220 S Wallace St,Chicago,IL,"11220 S Wallace St, Chicago, IL",60628,41.690186818451,-87.637546983891
549,9211 S Justine St,Chicago,IL,"9211 S Justine St, Chicago, IL",60620,41.726470198454,-87.661504839479
550,10041 S Union Ave,Chicago,IL,"10041 S Union Ave, Chicago, IL",60628,41.711666844353,-87.640457433845
551,944 W 103rd St,Chicago,IL,"944 W 103rd St, Chicago, IL",60643,41.706937640757,-87.646953762724
552,9746 S Morgan St,Chicago,IL,"9746 S Morgan St, Chicago, IL",60643,41.716758948615,-87.64802579162
553,965 W 95th St,Chicago,IL,"965 W 95th St, Chicago, IL",60643,41.721278761055,-87.647550497155
554,1150 W 96th St,Chicago,IL,"1150 W 96th St, Chicago, IL",60643,41.719270470623,-87.652457952096
555,10946 S Lowe Ave,Chicago,IL,"10946 S Lowe Ave, Chicago, IL",60628,41.695184601905,-87.638909407879
556,8716 S Wallace St,Chicago,IL,"8716 S Wallace St, Chicago, IL",60620,41.735198664877,-87.638803192941
557,8716 S Wallace St,Chicago,IL,"8716 S Wallace St, Chicago, IL",60620,41.735198664877,-87.638803192941
558,917 W 88th St,Chicago,IL,"917 W 88th St, Chicago, IL",60620,41.734149876351,-87.646788460048
559,1350 W 89th St,Chicago,IL,"1350 W 89th St, Chicago, IL",60620,41.732407558081,-87.656965244888
560,9025 S Throop St.,Chicago,IL,"9025 S Throop St., Chicago, IL",60620,41.730073547836,-87.655525696549
561,1246 W 92nd St,Chicago,IL,"1246 W 92nd St, Chicago, IL",60620,41.72684846947,-87.655194751353
562,1246 W 92nd St,Chicago,IL,"1246 W 92nd St, Chicago, IL",60620,41.72684846947,-87.655194751353
563,2510 S Kildare Ave,Chicago,IL,"2510 S Kildare Ave, Chicago, IL",60623,41.845847725442,-87.73116766419
564,3660 W 23rd St,Chicago,IL,"3660 W 23rd St, Chicago, IL",60623,41.849887451744,-87.716520537706
565,2510 W Kildare Ave,Chicago,IL,"2510 W Kildare Ave, Chicago, IL",60623,41.845847725442,-87.73116766419
566,3960 W 26th St,Chicago,IL,"3960 W 26th St, Chicago, IL",60623,41.844316453121,-87.724115153047
567,2345 S Millard Ave,Chicago,IL,"2345 S Millard Ave, Chicago, IL",60623,41.849018296227,-87.716064222214
568,2345 S Christiana Ave,Chicago,IL,"2345 S Christiana Ave, Chicago, IL",60623,41.848852443232,-87.708744442254
569,3202 W 28th St,Chicago,IL,"3202 W 28th St, Chicago, IL",60623,41.840923452674,-87.705629422598
570,2620 S Lawndale Ave,Chicago,IL,"2620 S Lawndale Ave, Chicago, IL",60623,41.843937598345,-87.717294707413
571,3000 S Lawndale Ave,Chicago,IL,"3000 S Lawndale Ave, Chicago, IL",60623,41.838791830775,-87.717156722984
572,3740 W 31st St,Chicago,IL,"3740 W 31st St, Chicago, IL",60623,41.837044454056,-87.718510746275
573,2759 S Harding Ave,Chicago,IL,"2759 S Harding Ave, Chicago, IL",60623,41.841348326559,-87.723171551161
574,2815 S Komensky Ave,Chicago,IL,"2815 S Komensky Ave, Chicago, IL",60623,41.840372554751,-87.7255859503
575,4247 W 31st St,Chicago,IL,"4247 W 31st St, Chicago, IL",60623,41.836749863405,-87.731001108323
576,4247 W 31st St,Chicago,IL,"4247 W 31st St, Chicago, IL",60623,41.836749863405,-87.731001108323
577,4247 W 31st St,Chicago,IL,"4247 W 31st St, Chicago, IL",60623,41.836749863405,-87.731001108323
578,4753 W 47th St,Chicago,IL,"4753 W 47th St, Chicago, IL",60632,41.807580869028,-87.742168824157
579,4640 S Lamon Ave,Chicago,IL,"4640 S Lamon Ave, Chicago, IL",60638,41.808841172805,-87.745709482234
580,5120 W 44th St,Chicago,IL,"5120 W 44th St, Chicago, IL",60638,41.813041460049,-87.752240784374
581,5010 W 50th St,Chicago,IL,"5010 W 50th St, Chicago, IL",60638,41.802136155226,-87.748069405457
582,5445 Harlem Ave,Chicago,IL,"5445 Harlem Ave, Chicago, IL",60638,41.793407144608,-87.801494691756
583,5329 S Oak Park Ave,Chicago,IL,"5329 S Oak Park Ave, Chicago, IL",60638,41.795361989049,-87.791586628573
584,5329 S Oak Park Ave,Chicago,IL,"5329 S Oak Park Ave, Chicago, IL",60638,41.795361989049,-87.791586628573
585,5340 S Nashville Ave,Chicago,IL,"5340 S Nashville Ave, Chicago, IL",60638,41.79522400967,-87.786856297092
586,6660 W 52nd St,Chicago,IL,"6660 W 52nd St, Chicago, IL",60638,41.797819707653,-87.788427780444
587,5340 S Nashville Ave,Chicago,IL,"5340 S Nashville Ave, Chicago, IL",60638,41.79522400967,-87.786856297092
588,5134 S Lotus Ave,Chicago,IL,"5134 S Lotus Ave, Chicago, IL",60638,41.799449819326,-87.758905243932
589,6348 S Archer Ave,Chicago,IL,"6348 S Archer Ave, Chicago, IL",60638,41.792910770479,-87.779945793364
590,5134 S Lotus Ave,Chicago,IL,"5134 S Lotus Ave, Chicago, IL",60638,41.799449819326,-87.758905243932
591,5134 S Lotus Ave,Chicago,IL,"5134 S Lotus Ave, Chicago, IL",60638,41.799449819326,-87.758905243932
592,5858 S Archer Ave,Chicago,IL,"5858 S Archer Ave, Chicago, IL",60638,41.795981738768,-87.761033923392
593,5134 S Lotus Ave,Chicago,IL,"5134 S Lotus Ave, Chicago, IL",60638,41.799449819326,-87.758905243932
594,5010 W 50th St,Chicago,IL,"5010 W 50th St, Chicago, IL",60638,41.802136155226,-87.748069405457
595,4347 W 54th St,Chicago,IL,"4347 W 54th St, Chicago, IL",60632,41.794899870643,-87.732085652116
596,4901 S Kilbourn Ave,Chicago,IL,"4901 S Kilbourn Ave, Chicago, IL",60632,41.803849529383,-87.735633871663
597,3510 W 55th St,Chicago,IL,"3510 W 55th St, Chicago, IL",60632,41.793459085838,-87.711221070246
598,3711 W 55th St,Chicago,IL,"3711 W 55th St, Chicago, IL",60632,41.793247636809,-87.716267223568
599,3711 W 55th St,Chicago,IL,"3711 W 55th St, Chicago, IL",60632,41.793247636809,-87.716267223568
600,3826 W 58th St,Chicago,IL,"3826 W 58th St, Chicago, IL",60629,41.787882853563,-87.718794766489
601,3826 W 58th St,Chicago,IL,"3826 W 58th St, Chicago, IL",60629,41.787882853563,-87.718794766489
602,6018 S Karlov Ave,Chicago,IL,"6018 S Karlov Ave, Chicago, IL",60629,41.78371377159,-87.725424260425
603,6018 S Karlov Ave,Chicago,IL,"6018 S Karlov Ave, Chicago, IL",60629,41.78371377159,-87.725424260425
604,6200 S Hamlin,Chicago,IL,"6200 S Hamlin, Chicago, IL",60629,41.780498864246,-87.717980192425
605,3919 W 63rd St,Chicago,IL,"3919 W 63rd St, Chicago, IL",60629,41.778627776442,-87.720805481923
606,6200 S Hamlin,Chicago,IL,"6200 S Hamlin, Chicago, IL",60629,41.780498864246,-87.717980192425
607,6200 S Hamlin,Chicago,IL,"6200 S Hamlin, Chicago, IL",60629,41.780498864246,-87.717980192425
608,3430 W 65th Pl,Chicago,IL,"3430 W 65th Pl, Chicago, IL",60629,41.774382883867,-87.708650884436
609,3849 W 69th Pl,Chicago,IL,"3849 W 69th Pl, Chicago, IL",60629,41.766820169404,-87.718764265792
610,3849 W 69th St,Chicago,IL,"3849 W 69th St, Chicago, IL",60629,41.767729196198,-87.718784562569
611,3849 W 69th St,Chicago,IL,"3849 W 69th St, Chicago, IL",60629,41.767729196198,-87.718784562569
612,6750 S Pulaski Rd,Chicago,IL,"6750 S Pulaski Rd, Chicago, IL",60629,41.770167150949,-87.722622814198
613,3849 W 69th Pl,Chicago,IL,"3849 W 69th Pl, Chicago, IL",60629,41.766820169404,-87.718764265792
614,6700 S Keating Ave,Chicago,IL,"6700 S Keating Ave, Chicago, IL",60629,41.771097589444,-87.740516526081
615,4623 W Gladys Ave,Chicago,IL,"4623 W Gladys Ave, Chicago, IL",60644,41.875916537967,-87.740987647026
616,4320 W Fifth Ave,Chicago,IL,"4320 W Fifth Ave, Chicago, IL",60624,41.870883841145,-87.7332407589
617,4220 W Roosevelt Rd,Chicago,IL,"4220 W Roosevelt Rd, Chicago, IL",60624,41.866150419032,-87.730678240171
618,4320 W 15th St,Chicago,IL,"4320 W 15th St, Chicago, IL",60623,41.860642450811,-87.732871290923
619,4217 W 18th St,Chicago,IL,"4217 W 18th St, Chicago, IL",60623,41.856910593958,-87.730234269741
620,4055 W Arthington St,Chicago,IL,"4055 W Arthington St, Chicago, IL",60624,41.869958233709,-87.726315610207
621,4027 W Grenshaw St,Chicago,IL,"4027 W Grenshaw St, Chicago, IL",60624,41.867015323866,-87.725898412052
622,3711 W Douglas Bv,Chicago,IL,"3711 W Douglas Bv, Chicago, IL",NA,NA,NA
623,1616 S Avers Ave,Chicago,IL,"1616 S Avers Ave, Chicago, IL",60623,41.857746107431,-87.721253769989
624,3715 W Polk St,Chicago,IL,"3715 W Polk St, Chicago, IL",60624,41.870756078643,-87.719216014209
625,3715 W Polk St,Chicago,IL,"3715 W Polk St, Chicago, IL",60624,41.870756078643,-87.719216014209
626,3615 W 16th St,Chicago,IL,"3615 W 16th St, Chicago, IL",60623,41.858907858744,-87.715497395311
627,3353 W 13th St,Chicago,IL,"3353 W 13th St, Chicago, IL",60623,41.864460857497,-87.710199028031
628,3440 W Roosevelt Rd,Chicago,IL,"3440 W Roosevelt Rd, Chicago, IL",60624,41.866396014926,-87.711553707941
629,1440 S Christiana Ave,Chicago,IL,"1440 S Christiana Ave, Chicago, IL",60623,41.861461694375,-87.709262940452
630,2128 S St Louis Ave,Chicago,IL,"2128 S St Louis Ave, Chicago, IL",60623,41.852993541802,-87.712449339112
631,1313 S Sacramento Ave,Chicago,IL,"1313 S Sacramento Ave, Chicago, IL",60623,41.865731362729,-87.701021200728
632,3030 W 21st Pl,Chicago,IL,"3030 W 21st Pl, Chicago, IL",60623,41.852785230352,-87.70157080548
633,2400 S Marshall Bv,Chicago,IL,"2400 S Marshall Bv, Chicago, IL",60623,41.848034443676,-87.699019363729
634,1852 S Albany Ave,Chicago,IL,"1852 S Albany Ave, Chicago, IL",60623,41.855981274238,-87.702929701193
635,2311 S Kedzie Ave,Chicago,IL,"2311 S Kedzie Ave, Chicago, IL",60623,41.849718533283,-87.705115477957
636,3202 W 28th St,Chicago,IL,"3202 W 28th St, Chicago, IL",60623,41.840923452674,-87.705629422598
637,2819 W 21st Pl,Chicago,IL,"2819 W 21st Pl, Chicago, IL",60623,41.852739250481,-87.696482383113
638,2332 S Western Ave,Chicago,IL,"2332 S Western Ave, Chicago, IL",60608,41.849249851723,-87.685634277648
639,2301 W 21st Pl,Chicago,IL,"2301 W 21st Pl, Chicago, IL",60608,41.852922857977,-87.68329565845
640,2410 S Leavitt St,Chicago,IL,"2410 S Leavitt St, Chicago, IL",60608,41.847939585776,-87.680706276172
641,1940 W 18th St,Chicago,IL,"1940 W 18th St, Chicago, IL",60608,41.857737992941,-87.67456546448
642,1900 W 23rd St,Chicago,IL,"1900 W 23rd St, Chicago, IL",60608,41.850454449249,-87.673422658496
643,1824 S Wood St,Chicago,IL,"1824 S Wood St, Chicago, IL",60608,41.857130634738,-87.671160824951
644,1624 W 19th St,Chicago,IL,"1624 W 19th St, Chicago, IL",60608,41.856005440381,-87.667267550896
645,1450 W Cermak Rd,Chicago,IL,"1450 W Cermak Rd, Chicago, IL",60608,41.852456499933,-87.662413553571
646,1241 W 19th St,Chicago,IL,"1241 W 19th St, Chicago, IL",60608,41.856054856026,-87.657856925568
647,1746 S Miller St,Chicago,IL,"1746 S Miller St, Chicago, IL",60608,41.859323268201,-87.652304507144
648,1611 S Racine Ave,Chicago,IL,"1611 S Racine Ave, Chicago, IL",60608,41.859628860776,-87.656399368931
649,1746 S Miller St,Chicago,IL,"1746 S Miller St, Chicago, IL",60608,41.859323268201,-87.652304507144
650,2015 S Peoria St,Chicago,IL,"2015 S Peoria St, Chicago, IL",60608,41.855128293888,-87.64812718138
651,2015 S Peoria St,Chicago,IL,"2015 S Peoria St, Chicago, IL",60608,41.855128293888,-87.64812718138
652,2103 N Lamon Ave,Chicago,IL,"2103 N Lamon Ave, Chicago, IL",60639,41.919586874099,-87.748565857599
653,3501 W Potomac Ave,Chicago,IL,"3501 W Potomac Ave, Chicago, IL",NA,NA,NA
654,2010 N Central Park Ave,Chicago,IL,"2010 N Central Park Ave, Chicago, IL",60647,41.917421252951,-87.716851135629
655,5016 W Armitage Ave,Chicago,IL,"5016 W Armitage Ave, Chicago, IL",60639,41.916919666861,-87.751622382987
656,3320 W Hirsch St,Chicago,IL,"3320 W Hirsch St, Chicago, IL",60651,41.906496720393,-87.70989564252
657,3444 W Wabansia Ave,Chicago,IL,"3444 W Wabansia Ave, Chicago, IL",60647,41.911916207867,-87.712925462783
658,2010 N Central Park Ave,Chicago,IL,"2010 N Central Park Ave, Chicago, IL",60647,41.917421252951,-87.716851135629
659,1841 N Springfield Ave,Chicago,IL,"1841 N Springfield Ave, Chicago, IL",60647,41.913718651972,-87.72393038507
660,3501 W Potomac Ave,Chicago,IL,"3501 W Potomac Ave, Chicago, IL",NA,NA,NA
661,1116 N Kedzie Ave,Chicago,IL,"1116 N Kedzie Ave, Chicago, IL",60651,41.901809739887,-87.706833683051
662,3444 W Wabansia Ave,Chicago,IL,"3444 W Wabansia Ave, Chicago, IL",60647,41.911916207867,-87.712925462783
663,3320 W Hirsch St,Chicago,IL,"3320 W Hirsch St, Chicago, IL",60651,41.906496720393,-87.70989564252
664,3444 W Wabansia Ave,Chicago,IL,"3444 W Wabansia Ave, Chicago, IL",60647,41.911916207867,-87.712925462783
665,4338 W Wabansia Ave,Chicago,IL,"4338 W Wabansia Ave, Chicago, IL",60639,41.911645442209,-87.735187121736
666,1923 N Kedvale Ave,Chicago,IL,"1923 N Kedvale Ave, Chicago, IL",60639,41.915632323237,-87.730098297027
667,3320 W Hirsch St,Chicago,IL,"3320 W Hirsch St, Chicago, IL",60651,41.906496720393,-87.70989564252
668,1826 N Francisco Ave,Chicago,IL,"1826 N Francisco Ave, Chicago, IL",60647,41.91441875708,-87.699288490278
669,2103 N Lamon Ave,Chicago,IL,"2103 N Lamon Ave, Chicago, IL",60639,41.919586874099,-87.748565857599
670,1826 N Francisco Ave,Chicago,IL,"1826 N Francisco Ave, Chicago, IL",60647,41.91441875708,-87.699288490278
671,1405 N Washtenaw Ave,Chicago,IL,"1405 N Washtenaw Ave, Chicago, IL",60622,41.906730021839,-87.694385925822
672,1815 N Kostner Ave,Chicago,IL,"1815 N Kostner Ave, Chicago, IL",60639,41.913826080068,-87.736155430882
673,1745 N Keystone Ave,Chicago,IL,"1745 N Keystone Ave, Chicago, IL",60639,41.912461863627,-87.727558148389
674,1920 N Hamlin Ave,Chicago,IL,"1920 N Hamlin Ave, Chicago, IL",60647,41.916074139842,-87.721709705448
675,4048 W Armitage Ave,Chicago,IL,"4048 W Armitage Ave, Chicago, IL",60639,41.917205999244,-87.72814262698
676,1405 N Washtenaw Ave,Chicago,IL,"1405 N Washtenaw Ave, Chicago, IL",60622,41.906730021839,-87.694385925822
677,1307 N California Ave,Chicago,IL,"1307 N California Ave, Chicago, IL",60622,41.904978662149,-87.696854268275
678,2714 W Augusta Bv,Chicago,IL,"2714 W Augusta Bv, Chicago, IL",60622,41.899345169681,-87.695489099391
679,1645 N California,Chicago,IL,"1645 N California, Chicago, IL",60647,41.911408840346,-87.696942634865
680,3444 W Wabansia Ave,Chicago,IL,"3444 W Wabansia Ave, Chicago, IL",60647,41.911916207867,-87.712925462783
681,1826 N Francisco Ave,Chicago,IL,"1826 N Francisco Ave, Chicago, IL",60647,41.91441875708,-87.699288490278
682,1841 N Springfield Ave,Chicago,IL,"1841 N Springfield Ave, Chicago, IL",60647,41.913718651972,-87.72393038507
683,1711 N California Ave,Chicago,IL,"1711 N California Ave, Chicago, IL",60647,41.912564231982,-87.696976338232
684,1170 W Erie St,Chicago,IL,"1170 W Erie St, Chicago, IL",60642,41.893339440976,-87.656839539266
685,318 S Throop St,Chicago,IL,"318 S Throop St, Chicago, IL",60607,41.87759027541,-87.659521683819
686,3656 W Huron St,Chicago,IL,"3656 W Huron St, Chicago, IL",60624,41.893663444346,-87.718322207284
687,1939 W Lake St,Chicago,IL,"1939 W Lake St, Chicago, IL",60612,41.884952481419,-87.676054414397
688,620 N Sawyer Ave,Chicago,IL,"620 N Sawyer Ave, Chicago, IL",60624,41.892292532752,-87.707754705531
689,900 N Kingsbury St,Chicago,IL,"900 N Kingsbury St, Chicago, IL",60610,41.897901677141,-87.643368550842
690,847 N Greenview Ave,Chicago,IL,"847 N Greenview Ave, Chicago, IL",60642,41.897252394786,-87.664860199329
691,620 N Sawyer Ave,Chicago,IL,"620 N Sawyer Ave, Chicago, IL",60624,41.892292532752,-87.707754705531
692,1507 N Clybourn Ave,Chicago,IL,"1507 N Clybourn Ave, Chicago, IL",60610,41.90866049966,-87.646267476974
693,1633 W Madison St,Chicago,IL,"1633 W Madison St, Chicago, IL",60612,41.881385339685004,-87.667678418047
694,1250 W Erie St,Chicago,IL,"1250 W Erie St, Chicago, IL",60642,41.893537102437,-87.658776076632
695,116 W Elm St,Chicago,IL,"116 W Elm St, Chicago, IL",60610,41.903185726334,-87.631725794169
696,1165 N Milwaukee Ave,Chicago,IL,"1165 N Milwaukee Ave, Chicago, IL",60642,41.903017049751,-87.665832374964
697,2700 W Wilcox St,Chicago,IL,"2700 W Wilcox St, Chicago, IL",60612,41.879333946963,-87.693985145589
698,1119 N Cleveland St,Chicago,IL,"1119 N Cleveland St, Chicago, IL",60610,41.902919885854,-87.641106128122
699,122 N Aberdeen,Chicago,IL,"122 N Aberdeen, Chicago, IL",60607,41.883567457151,-87.654489515263
700,2334 W Van Buren St,Chicago,IL,"2334 W Van Buren St, Chicago, IL",60612,41.876167445469,-87.68469777347
701,300 S Damen Ave,Chicago,IL,"300 S Damen Ave, Chicago, IL",60612,41.877420251517,-87.676621370504
702,824 N Hamlin Ave,Chicago,IL,"824 N Hamlin Ave, Chicago, IL",60651,41.896241563846,-87.721296665468
703,1333 N Cleveland Ave,Chicago,IL,"1333 N Cleveland Ave, Chicago, IL",60610,41.906738376305,-87.640807693652
704,1420 N Hudson,Chicago,IL,"1420 N Hudson, Chicago, IL",60610,41.908138817331,-87.639790242327
705,150 S Campbell Ave,Chicago,IL,"150 S Campbell Ave, Chicago, IL",60612,41.878873020953,-87.688877720832
706,440 N Drake Ave,Chicago,IL,"440 N Drake Ave, Chicago, IL",NA,NA,NA
707,824 N Hamlin Ave,Chicago,IL,"824 N Hamlin Ave, Chicago, IL",60651,41.896241563846,-87.721296665468
708,2800 W Fulton St,Chicago,IL,"2800 W Fulton St, Chicago, IL",60612,41.886596583567,-87.696514612394
709,2908 W Washington Bv,Chicago,IL,"2908 W Washington Bv, Chicago, IL",60612,41.882926445111,-87.699058577272
710,2120 W Warren Bv,Chicago,IL,"2120 W Warren Bv, Chicago, IL",60612,41.882238582373,-87.679878560511
711,1034 N Wells,Chicago,IL,"1034 N Wells, Chicago, IL",60610,41.901612502241,-87.634471310208
712,1330 W Chicago Ave,Chicago,IL,"1330 W Chicago Ave, Chicago, IL",60642,41.896235345419,-87.660756727537
713,214 N Lavergne Ave,Chicago,IL,"214 N Lavergne Ave, Chicago, IL",60644,41.884616022153,-87.750402987324
714,214 N Lavergne Ave,Chicago,IL,"214 N Lavergne Ave, Chicago, IL",60644,41.884616022153,-87.750402987324
715,4656 W Erie St,Chicago,IL,"4656 W Erie St, Chicago, IL",60644,41.892383404369,-87.742468987694
716,223 N Keeler Ave,Chicago,IL,"223 N Keeler Ave, Chicago, IL",60624,41.883483631886,-87.730582320973
